ISO3,L,M,H,cumscc,cumpop,id
AFG,-23.4636049695179,-2.52180420647061,3.77801232544641,-0.690305310917906,0.0886447034682556,1
AGO,3.11393205864575,3.88993437890855,4.8788937291384,0.507221262172421,0.850636920057973,2
ALB,-0.315612829099923,-0.00698094070342161,0.18036912548478,-0.706767025707137,0.108832849498649,3
ARE,3.73565484935392,5.29901104508487,6.38011021749729,0.989833119704823,0.999187194759959,4
ARG,-0.612833446610766,4.2083097948501,7.09955221232312,-0.323825669238677,0.470295645011742,5
ARM,-1.14469880585921,-0.484996127439554,-0.0837794847677219,-0.662548901237368,0.0715653457192897,6
AUS,-3.55758922034255,7.30180780349639,12.417654353703,0.966927497846227,0.996324390491951,7
AUT,-9.774675996915,-3.24700893632064,-0.24160340855763,-0.5193490512264,0.0340616443872598,8
AZE,-1.78919514238662,-0.234956632450557,0.661216406944356,-0.706485836715874,0.107184756608737,9
BDI,1.00451180744559,1.29744910589478,1.6300206617507,-0.139596924347883,0.563678582476125,10
BEL,-6.34836353237307,-1.48074999350645,1.12031206054745,-0.670012881562312,0.0746241437012157,11
BEN,1.09494203939266,1.49496983434123,1.98206755666356,0.342570961927674,0.783508411793637,12
BFA,1.17851007050549,1.69382258951565,2.46530786349439,-0.460130349636622,0.38331411087293,13
BGD,12.9349840858027,15.9942816998786,19.5754540806906,-0.333619702236609,0.464533535622122,14
BGR,-2.17376704267857,-0.583969887303727,0.247906675210676,-0.678946379781983,0.0791101779588538,15
BHS,0.0345161056182708,0.0690062256543506,0.0880346865411794,0.755886594632928,0.937199487877154,16
BIH,-1.08023163937094,-0.450468522946707,-0.0456254057131645,-0.677009985599688,0.0778621397144231,17
BLR,-7.36893922104431,-2.72448782511244,-0.756951278191818,-0.530575112123443,0.0360598016231506,18
BLZ,0.0263635403219114,0.0310693064388227,0.0387942999218999,-0.396335812837825,0.427089082052464,19
BOL,0.550072589632351,1.22620310209609,1.69995763652431,-0.299453091299476,0.484110027855706,20
BRA,21.2963444247902,28.4716392636214,35.6546752431762,0.433874346910545,0.822294800731128,21
BRN,0.0860516636641144,0.150388710923598,0.186403003526218,0.967277498694336,0.996386018744775,22
BTN,-0.0491200666081992,0.157398739279193,0.248935181554359,0.756373313310379,0.937352765012398,23
BWA,0.298426887712788,0.423062935964178,0.521657272809155,0.905455073937716,0.982723590541359,24
CAF,0.271577871237223,0.37836649246601,0.50071605210088,-0.49829729794015,0.354572465898482,25
CAN,-150.351238917913,-47.2980308371678,-10.8352432446119,-0.183426554999157,0.00691902774950945,26
CHE,-12.9408021538898,-4.34129237456619,-0.687028668876367,-0.477732594168463,0.0282880292937865,27
CHL,-4.69907327247005,-1.46980771315498,0.382352776903617,-0.682961885684906,0.0819884554148024,28
CHN,-115.56432722535,66.0518832769275,157.417377512333,-0.542640754445882,0.316412145949986,29
CIV,2.11516890509163,2.7209827893696,3.83426163803465,-0.180721833782394,0.543967857030918,30
CMR,2.1912197033956,2.78003710652482,3.56854797896662,-0.174251831219822,0.547096085984373,31
COD,7.27992945911512,9.7669336892376,12.7572899631312,-0.204088320765966,0.532638044971961,32
COG,0.747007739330839,0.937488963269107,1.24040541350124,0.758555138862454,0.938024195569458,33
COL,5.2799742438437,7.37257580183187,9.35182796702797,0.455577027653528,0.831053021854093,34
