ISO3,L,M,H,cumscc,cumpop,id
AFG,0.336737601352892,2.1615803191738,7.21110690554032,0.0253029061344894,0.131663604430199,1
AGO,1.25668635395453,8.34515710861162,25.9893026327082,0.695175850046573,0.918467540756311,2
ALB,0.0683070136482079,0.332811760841458,0.904331498784529,0.0664787707083702,0.230177027817486,3
ARE,1.2942162681101,20.1161214658134,89.6874708169589,0.982559995595325,0.999187194759959,4
ARG,2.25315305864612,10.4940734358576,27.5720040797506,0.590835924820511,0.856930540065837,5
ARM,0.0127326128573077,0.172527828888201,0.580710599244472,0.0288659591668343,0.142473940572643,6
AUS,2.26445621524366,9.50579067904883,21.8643724629039,0.738226180761837,0.938824569359358,7
AUT,0.110596746302512,1.97093904723884,6.11320179334337,0.568655992059984,0.841338592101242,8
AZE,0.335336699479051,1.57647487597344,4.42663789547886,0.412645356239936,0.702941373677886,9
BDI,0.017204582062177,0.10151579472296,0.312777557880048,0.000633433686174007,0.0159986150835546,10
BEL,0.323376069842501,2.20191700105887,5.90135099154586,0.522986059894687,0.80609543095275,11
BEN,0.0395328203936655,0.428032248822238,1.41374175477448,0.0110508253329087,0.0795885242903262,12
BFA,0.0816148432697949,1.79037332841908,7.68001831288058,0.0607985287291547,0.219653011776683,13
BGD,0.807553948265867,4.66742410119368,12.9298025916974,0.00603278700536396,0.0529562583556868,14
BGR,0.136668274062712,0.942409932978096,2.86986200810386,0.389813394138564,0.676212301131513,15
BHS,0.0238452224636588,0.201738632890947,0.580525708597385,0.758416973476392,0.945813821577215,16
BIH,0.0245074558095459,0.220715405114261,0.670335005387551,0.0292317664380804,0.143512363407788,17
BLR,0.00986363219018076,1.34003783178095,4.77516786610916,0.4034629887242,0.692769670224045,18
BLZ,0.00552380436976329,0.0666713967244317,0.22748278209632,0.474637853185197,0.76355170233501,19
BOL,0.297572284134012,1.69783378747115,5.01395547877165,0.406117271918501,0.695786941872523,20
BRA,8.706855014028,53.3395386505221,156.07342438192,0.636454981051243,0.887127458203547,21
BRN,0.041470582568823,0.516707732420875,1.61542206664611,0.917136910628466,0.992684223841749,22
BTN,0.029442106939746,0.156456884376484,0.413246117700271,0.45678158998048,0.74699697823187,23
BWA,0.136031792588121,0.973538132331575,3.4146664657099,0.741797936129141,0.940370565658754,24
CAF,0.00889078215754459,0.0989786478060582,0.332059768361166,0.0013266059707545,0.0240597492523607,25
CAN,-0.311506567135529,12.0487024786413,44.3288483226381,0.658974175186635,0.900058943588592,26
CHE,0.0860981126482031,2.10047537690638,6.59854315976715,0.639545092729604,0.889123102699516,27
CHL,0.315207818225196,2.56815122057569,6.99447065087224,0.400312681207109,0.689035606450442,28
CHN,36.277053622767,169.154188702561,442.881530003138,0.361797124100992,0.639090007269753,29
CIV,0.0787588491719528,0.994816741591933,3.67130665582086,0.0153483198540612,0.0974997312029531,30
CMR,0.124555681721071,1.22938574447826,3.85492430767416,0.0229281164104085,0.124163472511353,31
COD,0.078235772944245,0.629923915875363,2.31128849337307,0.000553175747643112,0.0145581538608844,32
COG,0.076411560759365,0.785285948471366,2.62577178714136,0.41139900217221,0.701601422052097,33
COL,1.98794600843674,11.5805386173109,32.3130580822799,0.557526983105928,0.832998940549499,34
COM,0.00165278684245249,0.0138069244875879,0.0430702234123408,0.00122264223164594,0.023124745502427,35
CPV,0.00478939155424518,0.0280308499561932,0.0723392683017048,0.0235939702899809,0.126294011466294,36
CRI,0.19528617085705,1.2564574534442,3.54959401521667,0.569649341768179,0.842042952776227,37
CUB,0.0702942894506355,0.612126793592643,1.71678192213805,0.0267221115352975,0.136059973547461,38
CYP,0.0709380300281694,0.340768749315718,0.885213278085412,0.639814502996356,0.889288150037552,39
CZE,0.0729476486345831,1.53023689589252,4.72651416504542,0.402403560738381,0.691543717641035,40
DEU,1.45050190288676,14.5701236361076,41.117368550197,0.447242349127353,0.738125948311353,41
DJI,0.00291962598012927,0.0549203920735914,0.212256843333318,0.0235718092239232,0.126223522499007,42
DNK,0.0323311960863743,1.10059229751103,3.27879071208767,0.494525391220141,0.781322592560412,43
DOM,0.233267884693066,2.35576887290775,7.21173162205338,0.534133036082405,0.81520186492912,44
DZA,1.64763593723178,8.30625504367897,22.54592325061,0.532270575625775,0.813738392298743,45
ECU,0.464301849757707,2.46322263462338,6.41472736692967,0.408064684844116,0.697948823951754,46
EGY,1.91907383452883,14.7475047511814,44.509999533383,0.424304668301025,0.715472010920632,47
ERI,0.0106741941217431,0.0982968465037376,0.313671323113512,0.00118416445717223,0.0226922897368989,48
ESP,2.49191433840349,10.862056193331,26.8175638500855,0.567097776362288,0.84018855071377,49
EST,-0.00928987327981528,0.157664006246778,0.573215335554098,0.0953375157194891,0.27311366960935,50
ETH,0.507010849637363,2.89911579255517,8.48118003492194,0.00832481513465972,0.0665807309613333,51
FIN,-0.26260130716055,1.45296772720824,6.15795974124616,0.63760369091315,0.88787030347418,52
FJI,0.00475156451885973,0.0332211520172989,0.0904116770764833,0.0107124249292182,0.078065803897577,53
FRA,2.82636199373034,16.3041829782854,43.6188095364623,0.582539356753913,0.851168430676217,54
GAB,0.062528691458767,0.609927422458894,1.93118559364949,0.695658055970425,0.918700167573303,55
GBR,1.3221642450989,11.9094350882429,31.7764944542971,0.45665789585935,0.746882053442804,56
GEO,0.0375932312404123,0.241982946422553,0.705037483467176,0.0290572698145272,0.143020659879888,57
GHA,0.151180205883849,2.01499293679629,7.03842193816425,0.0473116989180852,0.190475208051559,58
GIN,0.038375414277915,0.443922289153598,1.55856459621737,0.0119957726593391,0.083793792924045,59
GMB,0.00816850930771112,0.0990379872704917,0.332881771422846,0.0154266188489739,0.0977886962939863,60
GNB,0.00244234964994233,0.0325218839938354,0.122209840443871,0.00124835388935999,0.0233642492918372,61
GNQ,0.101084882411216,0.851467849791221,2.63658771832827,0.916728403779455,0.992622595588925,62
GRC,0.413204224227454,1.8784887057809,4.70163477356944,0.435595722551845,0.727168947507144,63
GTM,0.308758364107136,2.67219845285125,8.42061748440041,0.410778158572911,0.700929991495037,64
GUY,0.00425766807318387,0.0566461138433859,0.191644044913281,0.0493822504234043,0.195501084644025,65
HND,0.0884052948094926,0.915372159342848,3.10213252405069,0.072124202474903,0.239404337809052,66
