ISO3,L,M,H,cumscc,cumpop,id
AFG,0.0154415027565402,0.408732740214582,6.78350445278023,0.0959542032175622,0.470429216976018,1
AGO,-0.635104280926169,0.65814649761142,3.49154007808367,0.259712793788692,0.75215378179922,2
ALB,-0.0302454129853605,0.0498575830306577,0.197833992624053,0.102848933397,0.489000480991321,3
ARE,-3.39129498106665,3.28677635018153,24.0270781070071,0.985719021772599,0.999108770824497,4
ARG,-0.896104858576315,1.24336181728059,5.27709639064921,0.272137938381239,0.767402542390253,5
ARM,-0.0191079954526444,0.0284970404727983,0.103480701480536,0.0941487012593787,0.464215475647781,6
AUS,-2.47698386025311,3.95321050068991,17.1464522913664,0.587555155825242,0.939565298638479,7
AUT,-0.715836631806155,1.09175435316103,4.57799661792505,0.567618938601876,0.934938021947329,8
AZE,-0.133477916367759,0.235195009765538,0.911974961146063,0.231511153302511,0.713669979648129,9
BDI,0.00614437145942351,0.0274055232489111,0.0583531692062738,0.000870487851342498,0.01834207568452,10
BEL,-0.642632045397702,1.19720298398355,4.59503625503896,0.551789497317297,0.93024078528677,11
BEN,-0.0158357223954925,0.0555421775137608,0.173244814416527,0.0111841181742635,0.113278018670187,12
BFA,-0.0410825102850302,0.143151290191512,0.581844443163164,0.0198657262838961,0.163040716834445,13
BGD,-0.544721544223805,0.503107863005345,2.08448071601897,0.00386593198710439,0.0532259150241613,14
BGR,-0.104821774537292,0.193994636642063,0.717876596453109,0.262401060888422,0.755543996951914,15
BHS,-0.0361850585809602,0.030508397983806,0.171783958578314,0.433221246661512,0.886113237021335,16
BIH,-0.0323761121635636,0.0545194387482585,0.198882116599813,0.101421495117386,0.485734580340032,17
BLR,-0.232578347333565,0.302613508797971,1.3453191948856,0.305010629802387,0.804052705645611,18
BLZ,-0.00603470359428395,0.00470083081266157,0.0278849585191337,0.0977337401786841,0.476352273970117,19
BOL,-0.0870395885330994,0.114578235099234,0.507136448958208,0.096685665505196,0.472921061481853,20
BRA,-5.36148730653469,5.38440784197088,26.9378504406323,0.257180666750692,0.748815937436479,21
BRN,-0.0943136504881291,0.0761936343266176,0.472455646522335,0.587848300227441,0.939626926891303,22
BTN,-0.0125730485959918,0.0185630964201398,0.0763910336953029,0.229292189380948,0.710282409484826,23
BWA,-0.120783464101039,0.14438549656015,0.883412944544587,0.376210855449409,0.859027752154443,24
CAF,0.00211035736606241,0.017351796811836,0.0396062223350176,0.00440517967364941,0.0590530911528147,25
CAN,-5.74841467283775,8.23180460388656,37.9355757366142,0.65905268635653,0.952527862648875,26
CHE,-0.751505307183269,1.11495138841761,4.6915423157532,0.572345728696123,0.936128531672492,27
CHL,-0.317824686951679,0.504735541496217,1.64812955148837,0.261654693527278,0.75460925770092,28
CHN,-17.3351422722327,27.6494059753025,110.399477422349,0.226046908763974,0.704807678192605,29
CIV,-0.0979689106177951,0.0727507062369665,0.391677422171627,0.00414583020272178,0.0562877547438877,30
CMR,-0.134814561151586,0.111764006343371,0.58655572085738,0.0108101087050993,0.110595073680808,31
COD,0.0241101025455201,0.138713888207688,0.301260129029468,0.000537887352851866,0.0128289920461202,32
COG,-0.0890875497181571,0.0757894913680047,0.448688307143309,0.101713084635808,0.486406010897092,33
COL,-1.09497291743145,1.21787559483178,5.7622607016733,0.236196760129846,0.720577766192724,34
COM,-2.11942076580871e-05,0.00176714061307497,0.00418741036840252,0.00062652890283623,0.0146773106329764,35
CPV,-0.00250485376679743,0.00253779561268591,0.0108755983405359,0.0109704273775451,0.111755298277437,36
CRI,-0.15041608161223,0.150349897345069,0.736066853098818,0.26735427686062,0.761640433000633,37
CUB,-0.122679317139301,0.0877852219427858,0.443896248151245,0.0302795689764958,0.211164447322193,38
CYP,-0.0468627704677553,0.0630794662384853,0.297494128695813,0.358758534170049,0.848185279390891,39
CZE,-0.544625246903028,0.848445578389658,3.59929110705985,0.433103869846926,0.886062056476607,40
DEU,-4.81932287876726,8.11622338805063,31.0280759811633,0.547183425482649,0.928750333764599,41
DJI,-0.008680979985991,0.00601203108962614,0.0407402618837902,0.0135787494849373,0.128892184545671,42
DNK,-0.429696980275022,0.661552238535845,2.77394863859228,0.561668153666722,0.933291780549991,43
DOM,-0.271391861800869,0.218836484194651,1.27558607884967,0.115665665799955,0.515501290953197,44
DZA,-0.611955907501649,0.82494516354215,3.72274700128649,0.229220770451386,0.710167484695761,45
ECU,-0.202538307940097,0.245370449677177,1.02241260030814,0.102657113286281,0.488567892976323,46
EGY,-1.41512793512826,1.51073785564916,7.90591850039553,0.109256415473256,0.502818170072025,47
ERI,0.00452765328459806,0.0195288845438086,0.0438727459868083,0.00106739840270511,0.0208156697635525,48
ESP,-2.36757530531931,3.90776276705329,17.0084118224705,0.44825581996162,0.892562911403303,49
EST,-0.0710033330241509,0.0904319646622095,0.456543214903448,0.377999164147022,0.859944505477575,50
ETH,0.0383003962518368,0.432233277158064,1.06549974876874,0.00724283591585479,0.0834715009666775,51
FIN,-0.871645117747485,0.946601979830929,5.51373889767697,0.613751198660056,0.944964912231978,52
FJI,-0.00479155985005118,0.00377013592870013,0.0165650176130011,0.00517443077462357,0.0664720218973382,53
FRA,-3.58201814770746,6.78135693383492,26.5290385543193,0.515957385745412,0.917917779711265,54
GAB,-0.0858225809104857,0.0715374332500917,0.451033122476078,0.323304027142114,0.820984869734934,55
GBR,-3.80552550862228,6.09998622097246,22.6105636168708,0.48807684464055,0.908126161232999,56
GEO,-0.0210378281813624,0.0361663827792598,0.12465316768341,0.046764261015057,0.280239667778752,57
GHA,-0.181413865326362,0.132223222024171,0.757387551478465,0.00785809714862092,0.0883202955193747,58
GIN,-0.032944527766467,0.0316517978536896,0.15522329697202,0.000992263737771331,0.0198997099372384,59
GMB,-0.0104198340368065,0.00787662551105717,0.0419688037212408,0.00502025666322498,0.065060258809567,60
GNB,-0.000812015644467801,0.00522882004454786,0.0157464666217407,0.00193029451494576,0.0312426146936831,61
GNQ,-0.119394901098232,0.113628496708991,0.694015685131471,0.568056108426297,0.935057178719421,62
GRC,-0.396848261572204,0.635871996171986,2.92430311059875,0.372648859487336,0.8571028611247,63
GTM,-0.159533504567801,0.148298339688911,0.707934636417129,0.0400537653153592,0.25304084511643,64
GUY,-0.0063045267721805,0.00448260083448527,0.0254524071723791,0.0135959956676865,0.128994545635126,65
HND,-0.0715157395598702,0.0588719269682898,0.301625725035607,0.0193149716210146,0.160188492524004,66
HRV,-0.0931403005387046,0.169925071995015,0.666977943967479,0.323028796825431,0.820752242917942,67
HTI,-0.00531900601826945,0.0233007223284234,0.0664351904183436,0.000716175188620438,0.0161409155128231,68
HUN,-0.226016118324094,0.427435666164202,1.66945790040844,0.331636747536172,0.827763713046688,69
IDN,-2.62998789937876,2.07703241099831,10.1313727198487,0.0382706620625794,0.245774794758742,70
IND,-15.4785031228719,12.2875925237778,73.0536691844167,0.0940390628628423,0.463813701759196,71
IRL,-0.344106475712235,0.465309684505241,1.70391010138096,0.489867058882296,0.908792301811276,72
IRN,-1.46313425712643,2.36752549766928,10.6878156563006,0.281246663182726,0.778291831466037,73
IRQ,-1.02711600201059,1.13708224768242,7.42227494657062,0.266775826558735,0.760936072325648,74
ISL,-0.0593116125789965,0.044409548227772,0.310566455498951,0.561839013221883,0.933340580604266,75
ISR,-1.24721419547029,1.73403429942208,9.51804789720508,0.627381963979843,0.947533593679639,76
ITA,-2.49254417967334,4.61169565852944,18.3685018234542,0.429839593584559,0.88461101529637,77
JAM,-0.0246572824673748,0.0233733382000374,0.0966061478139635,0.0383605877278218,0.246149854254472,78
JOR,-0.091283612342779,0.132437050552979,0.586740817040144,0.109765948590511,0.503875240082381,79
JPN,-5.22527507340886,8.86258764438306,35.6180495253591,0.412096736469353,0.876450958524318,80
KAZ,-0.627357297520239,0.909060615372209,4.23138646966166,0.362256018349817,0.850511547560811,81
KEN,-0.0825915080290702,0.223265553030598,0.748944912799162,0.00871708028616662,0.0950197891493807,82
KGZ,-0.0201381964616887,0.0248897264720745,0.0991047458633322,0.00734938670686657,0.0843315192673591,83
KHM,-0.0985121059387944,0.0647483459545471,0.361351520445899,0.00557987854726327,0.069847028361031,84
KOR,-2.21824447848783,4.06280363898415,14.9243777873213,0.463886891435366,0.899093125712246,85
KWT,-1.34222512980418,1.45101802799839,10.9383309282538,0.991301611658978,0.999582752923474,86
LAO,-0.0512180075287063,0.0428399113393594,0.211228979050268,0.0142541222994237,0.132814174815548,87
LBN,-0.0788488102696779,0.132759403194502,0.513910791288924,0.281757436506899,0.778892244057932,88
LBR,-0.000168600306205398,0.0127031825875079,0.0322176032716889,0.000765048915389825,0.0169016144618498,89
LBY,-0.3975368951397,0.475101218148545,2.43050034176974,0.375655352349321,0.858731248843644,90
LKA,-0.306318122129095,0.227800132440063,1.23440893991292,0.097562094805823,0.475888475080299,91
LSO,-0.000291086139158586,0.00971619863821375,0.0272072031935988,0.00533076829893352,0.0677830108892891,92
LTU,-0.100066759780549,0.137129980443001,0.586453012094979,0.329992248308069,0.82647705795714,93
LUX,-0.128670811567714,0.243187686143516,0.879656148617026,0.992237242430588,0.999661176858935,94
LVA,-0.0583141283646198,0.0742914056418998,0.330243972490122,0.310373658434107,0.809464618439782,95
MAR,-0.211993713257429,0.291789729490947,1.18000790540735,0.0394832080959867,0.250725818151425,96
MDA,-0.00767308616226547,0.0124354909648979,0.0413253389219382,0.00515709377569507,0.0663249604871647,97
MDG,0.0157934663283271,0.076093993542772,0.159996907330596,0.00136015945085836,0.0243690807617093,98
MEX,-3.15100632749223,4.06688055908679,18.7448717377559,0.303846366449968,0.8028267530626,99
MKD,-0.03121794733305,0.0532687153924582,0.205446255113421,0.23640170409751,0.720859060814522,100
MLI,-0.0110031830371653,0.112159667195483,0.36780963439187,0.0131939006168294,0.126509974850118,101
MMR,-0.182386402629275,0.142959793703225,0.711674675117231,0.00191017735765678,0.0310031109042729,102
MNE,-0.0103565157516941,0.0164276172907768,0.0640023353733466,0.236464907068373,0.720945287468688,103
MNG,-0.0774573268865878,0.0399129659220263,0.337165102353309,0.0977156543864707,0.47630400291372,104
MOZ,-0.00870807075322388,0.100963287200388,0.266425864128436,0.00489110758499094,0.0638089143283969,105
MRT,-0.0442872314025374,0.0317334799013938,0.248396520160995,0.02574282467011,0.191026027092362,106
MUS,-0.038536375149209,0.0313966447114401,0.156644476402592,0.230606273240714,0.71233002802234,107
MWI,0.0129062645633365,0.098876674382576,0.232073961607809,0.011564532415683,0.115925653051187,108
MYS,-1.72187209684763,1.37508866662967,8.03115631242663,0.328811772395859,0.825523274782526,109
NAM,-0.0516584543886613,0.0597234615233281,0.349374049104953,0.230485479020483,0.712149242997424,110
NCL,-0.0136371613527628,0.0142177372924995,0.0666140998357173,0.358515844704125,0.848020232052854,111
NER,-0.00871310292497472,0.128219332988527,0.397135546591311,0.0140893017037028,0.131879700063493,112
NGA,-2.20086943466021,1.70801515934418,10.6033468021366,0.0466251158915406,0.279692948471507,113
NIC,-0.0323799724331363,0.02313099719462,0.123072313612764,0.00510924995518199,0.0659021589329161,114
NLD,-1.13640369375282,1.90609266233546,6.995856221288,0.559122923514581,0.932523940129607,115
NOR,-1.16194958362607,1.33867090392114,6.7933499591614,0.973073607272392,0.997648339931921,116
NPL,0.0196604796775897,0.168367752997704,0.411895908468603,0.0103801122478297,0.107466844727353,117
NZL,-0.179816634211552,0.306341702176441,1.06592632909921,0.373827466544827,0.857744535551104,118
OMN,-0.439725970031231,0.410554807559936,2.92209355900883,0.563418565696259,0.933787980559857,119
PAK,-1.5558666165297,1.49583273654657,9.0642183161381,0.0256207345233725,0.190461454106723,120
PAN,-0.207832782609184,0.169697471527781,1.02268599792488,0.329464659796301,0.826055182149178,121
PER,-0.406696457757875,0.62582458490795,2.51729622102823,0.11807343877792,0.519659082027337,122
PHL,-1.09489850798369,0.843093620328021,4.37617966377152,0.0289865100188072,0.205534455152684,123
PNG,-0.0411074684234462,0.0391319828733009,0.163921350526939,0.010960663562177,0.111684809310151,124
POL,-1.24199071596627,2.06541901025804,8.21789921142976,0.370202430493095,0.855591249687395,125
PRT,-0.316387753338202,0.491701239577423,2.05671956968473,0.333528499612451,0.829206554759811,126
PRY,-0.0843216001735228,0.0755422981584888,0.394349950773864,0.0962448416945184,0.471421352496811,127
QAT,-1.97830506875838,2.01768380078935,15.5014372557264,1,1,128
ROU,-0.254650803790355,0.414889393693152,1.50354224548744,0.119669667969084,0.522405374512644,129
RUS,-6.31529290278839,6.48045390038231,35.5254509781973,0.358461143938949,0.847981879706676,130
RWA,-0.0032660448622087,0.0694743480523511,0.190020957950806,0.011831825299242,0.117743951008449,131
SAU,-5.62775196541761,5.7860388496237,45.4764989098102,0.610109279306152,0.944222066961345,132
SDN,-0.463396049835845,0.349225226622444,2.41426899202607,0.0159434263117838,0.142029582354853,133
SEN,-0.059828880761188,0.0500579118586898,0.26857847669131,0.00433842105072183,0.0583575911922911,134
SLB,-0.00412112089751709,0.00280478840404115,0.0145090194457971,0.00725362694882317,0.0835593146144789,135
SLE,-0.00196172148088597,0.025338335167489,0.0705724405285382,0.00450266539120375,0.0600215540185522,136
SLV,-0.0660304178519329,0.060550503625854,0.29065620536499,0.0943816608936729,0.465059624012113,137
SOM,-0.000115527644794779,0.00109295089483974,0.00299354340949314,4.20497643317218e-06,0.00148582279073624,138
SRB,-0.0937743232677721,0.15468485960504,0.587312353113199,0.10344406186277,0.490287532829278,139
STP,-0.00132563283215695,0.000990118924211026,0.0051237212443608,0.0127623819095058,0.123819491640974,140
SUR,-0.0138072857314482,0.0102031137979683,0.0651733663310522,0.114581979737012,0.513584731640038,141
SVK,-0.229065597243148,0.374382433793723,1.52326330845214,0.377651239750779,0.859769274930381,142
SVN,-0.110540084364091,0.187428565271992,0.774473376474231,0.464607996750887,0.899370056101548,143
SWE,-1.39697280341979,1.80885289397244,8.85104659950475,0.62071050838398,0.946312005329125,144
SWZ,-0.00889083629309582,0.0104001460949893,0.0444131575427128,0.0290265231332458,0.205709685699878,145
SYR,-0.234221414776638,0.335654043154003,1.46556951891265,0.101211739165707,0.485242876812132,146
TCD,-0.019660878590293,0.0898560289584541,0.326436850228152,0.0145998308632143,0.134736024107491,147
TGO,-0.00132315828465397,0.0256916008195555,0.0692869916747515,0.00498995244296834,0.0647712937185337,148
THA,-1.68936780908624,1.24157216599204,7.44646435044165,0.11454272467691,0.513509084943438,149
TJK,-0.0175569861425089,0.0309188060537606,0.110820786725517,0.00529338657713192,0.067469711895853,150
TKM,-0.113234451173077,0.191001675384404,0.904490022341985,0.310087832591989,0.809183720566393,151
TTO,-0.0686942510354842,0.0564758615662682,0.318934087194321,0.323521310158259,0.821166316007198,152
TUN,-0.194189098983725,0.250434514403616,1.18289133627493,0.230255701315557,0.711799972148262,153
TUR,-1.77077304034461,3.11937869675015,12.4890582509207,0.322375033763872,0.820178412469432,154
TZA,-0.0975720736274408,0.263884912274797,0.897666888726679,0.00973234075433975,0.102738132693034,155
UGA,-0.0411703407867029,0.239340440173512,0.721741273782696,0.0127585725647658,0.123795025489102,156
UKR,-0.36474566917437,0.566863842590328,2.0695055129091,0.0999146699076993,0.482030933944432,157
URY,-0.048845462451131,0.0628335016047518,0.245738147713474,0.114823722888245,0.51403781832282,158
USA,-42.072148374745,80.2811555012594,338.996041943324,0.967923257307595,0.996930754309977,159
UZB,-0.148411013981898,0.237904492951102,0.978071744608784,0.0299418275544493,0.209698726450833,160
VCT,-0.00201233453829533,0.00147816881862514,0.00825058508635897,0.0999203569564733,0.482045481386086,161
VEN,-1.33864128452618,1.12865692921627,7.23230969963981,0.309352980232675,0.80844378478409,162
VNM,-0.754510532430334,0.612413928392991,2.96112542786749,0.0182996036555212,0.154779489218164,163
VUT,-0.00154980850745851,0.00153825896830355,0.00581372799123879,0.0118377435365026,0.117782832352505,164
WLD,-107.259253786169,313.377153552042,1204.66845569227,0,0,165
WSM,-0.00102682046645901,0.000736069704999868,0.00354110390668347,0.00515992570142687,0.0663496911379763,166
YEM,-0.173831917465494,0.205040925841784,1.02258553311625,0.0190884700767586,0.159008298257468,167
ZAF,-1.11745408550029,1.67443954841197,7.63369256879201,0.288199609593619,0.786139118242532,168
ZMB,-0.0548799896662854,0.0940172845227902,0.386645947210659,0.0135556190321724,0.128753983849959,169
ZWE,0.00563803049096041,0.0212724323583973,0.0439290871852696,0.000619730075306864,0.0145581538608844,170
