ISO3,L,M,H,cumscc,cumpop,id
AFG,0.662357518633684,1.16703734517759,1.46957860342873,0.034551374486728,0.0999423789061038,1
AGO,0.501566572383927,0.917189385716236,1.12178605542274,0.0753066401494799,0.176929291630844,2
ALB,0.0694607730834262,0.125403330649544,0.158807299115025,0.0834460175553216,0.190249987204864,3
ARE,0.748175590460073,2.60091131948096,3.20661281309455,0.994669010162468,0.999187194759959,4
ARG,1.87160415252023,3.96043100430425,5.13735717119775,0.744094803223189,0.888684034460509,5
ARM,0.0262671116675836,0.0950227096704179,0.120057160166151,0.0547290883456712,0.140874383238067,6
AUS,1.65878844565758,3.54444736823669,4.60081009866202,0.838730561576669,0.941806265900519,7
AUT,0.119934847107948,0.881301215552879,1.29217183732614,0.785039332021968,0.914455753096588,8
AZE,0.187293311430709,0.349344020123657,0.434437031211347,0.0652384350393497,0.159804704563281,9
BDI,0.0771904332587748,0.125225527593146,0.150744514071821,0.000820378198972569,0.0062669056150083,10
BEL,0.354863396044732,1.12833744750258,1.61988321807736,0.783106602399148,0.913305711709117,11
BEN,0.111536345231109,0.249651864002304,0.309498081817838,0.0153110724939937,0.0554249592043449,12
BFA,0.203686633000347,0.540638911006173,0.690135463442585,0.0202790809113911,0.0684558961905144,13
BGD,2.17164983784445,4.49282963733674,5.60140430237538,0.0309470405865291,0.0923277189466013,14
BGR,0.188894510599156,0.45123998694705,0.590267084476203,0.346189818988939,0.544475694994106,15
BHS,0.0132024339949224,0.0408561851363469,0.0527752901153244,0.796445455000925,0.921181167622632,16
BIH,0.050457550283484,0.150605381800654,0.204673255623291,0.089347613901658,0.199243612383682,17
BLR,0.014991235951254,0.618699845377009,0.892616352986432,0.567470230435745,0.752081970337238,18
BLZ,0.00727442687702961,0.0181813273727346,0.0231147185483754,0.272075506318447,0.462928159310885,19
BOL,0.463987737137035,0.703864226048501,0.844579615609891,0.33200574131886,0.530934275055356,20
BRA,4.78591401575542,11.0443252242721,14.1386500586548,0.323176675320648,0.522026876530705,21
BRN,0.0277652418050068,0.100998892983251,0.127437509488918,0.988965105226474,0.997726763867382,22
BTN,0.0609198182841294,0.105391996997709,0.127238294382357,0.817498305715736,0.932023111388306,23
BWA,0.0934147116830342,0.18013043288401,0.225464008202082,0.64562186944876,0.817949215410184,24
CAF,0.0278794754614556,0.055807510050808,0.0705645236151702,0.000223316580079484,0.0030972825775739,25
CAN,-0.35088645196239,5.40271295184549,7.07611569518637,0.850578932123936,0.946800534869755,26
CHE,0.0994624254957466,0.95864086772967,1.37944000162555,0.814579767540795,0.930561093502094,27
CHL,0.414013760832813,1.47213282172513,2.00455450525094,0.644862486328841,0.817375781710084,28
CHN,45.446641116632,88.5029498745727,113.4104895386,0.550515695126003,0.736511843535124,29
CIV,0.420753766434763,1.0041717793633,1.30342729467729,0.259470866972529,0.447146565606912,30
CMR,0.374196181165169,0.753762227444739,0.939314822395682,0.0564352965101736,0.144104973280978,31
COD,0.826610246665937,1.44572196270842,1.81805493490821,0.0059553231542128,0.0269356462178569,32
COG,0.147052525111682,0.32262550915633,0.396739689879119,0.345200231235759,0.543540955743112,33
COL,1.81055273662453,3.39215684679379,4.13880435268129,0.558130614553632,0.743584677417755,34
COM,0.00712465609336674,0.0167285187230887,0.0206990946239276,0.00977538449343379,0.0399644672125131,35
CPV,0.00846145095264145,0.0178421427341327,0.0228715988469292,0.0602652976209568,0.15108338104233,36
CRI,0.172370764007756,0.383101007468132,0.484603864944803,0.598818231916774,0.779825528564761,37
CUB,0.10047773751494,0.28732133987911,0.360212936108604,0.0209091883650661,0.0699216170618744,38
CYP,0.0429951057716436,0.080153852368591,0.101238371754844,0.550691475803621,0.73667689087316,39
CZE,0.162597652613344,1.09693182050122,1.59480595785243,0.780632112212546,0.911815260186945,40
DEU,1.54763648673911,7.00260304382103,10.2822648097337,0.728552321534186,0.878122459570345,41
DJI,0.0127241575702807,0.0383420781556186,0.0467105160046922,0.0753907258955836,0.177067492326555,42
DNK,0.0463987509009454,0.543800283936922,0.794990151568549,0.745287379494632,0.889451874880893,43
DOM,0.260392044722967,0.697911143870384,0.867721661374014,0.338811560629671,0.537477449812318,44
DZA,1.22311218140434,2.01671455388725,2.46604201195343,0.272035633923657,0.462879888254488,45
ECU,0.546503554162779,0.976338699680934,1.21024785465534,0.327425538401614,0.526437396341213,46
EGY,3.63218861972398,6.34070500957571,7.88813022763595,0.581375655942146,0.764612607579984,47
ERI,0.0226879883170282,0.0353985738835725,0.0450951314042892,0.000100928427257782,0.00240178261705037,48
ESP,1.83079048815401,3.61661117045675,4.72970774050818,0.63957134531756,0.813321938719034,49
EST,-0.0180534988570545,0.111217843064169,0.160041756742697,0.697982204668222,0.856394665215097,50
ETH,1.48259880669111,2.22809997911304,2.75176851143287,0.0147635757421063,0.0539022388115957,51
FIN,-0.435814989108069,0.634967008875318,0.927302203372547,0.797928136579406,0.92197281294754,52
FJI,0.00998630101778688,0.0270470110644153,0.0335392274057087,0.0358877767689527,0.102712344046466,53
FRA,2.53101674743133,6.60925182557696,9.12434510831815,0.777099515671436,0.909659726082254,54
GAB,0.0550193193211642,0.147187897497954,0.179780366450607,0.697738299388071,0.856219434667903,55
GBR,1.4295120343281,6.23751716401992,8.99592279741997,0.758966509833955,0.898207980012344,56
GEO,0.0829128118544134,0.171047426906478,0.212398578201763,0.21967076496256,0.39097690963936,57
GHA,0.42381109422896,0.99628549173824,1.27738882613615,0.0590500777067047,0.148890684836686,58
GIN,0.184614956653417,0.393861752241543,0.498008407095362,0.0602261690719565,0.151012892075043,59
GMB,0.0256848408044952,0.0646411488047375,0.0823634171829302,0.0393142203205617,0.109700802767505,60
GNB,0.0131700094487182,0.0336226082556466,0.0420806941961624,0.00973869816745189,0.0398453104404212,61
GNQ,0.0574522925037095,0.151576343366878,0.185717935933839,0.975134152671858,0.992991571609054,62
GRC,0.436855828641351,0.844822040603382,1.0981938237795,0.631639969052545,0.806872264337066,63
GTM,0.490356685521713,0.85513706315212,1.08920621880008,0.267612896396142,0.457520081751332,64
GUY,0.00838705667958923,0.0242479564981271,0.0306091636330979,0.0547822651063402,0.140976744327523,65
HND,0.171455747914234,0.356666762518178,0.458299611789884,0.0883968630918527,0.197817434103726,66
HRV,0.109272790961233,0.239197888966136,0.321450549895568,0.324016129301777,0.522949977828377,67
HTI,0.0870758107498696,0.203190353703214,0.252638988743459,0.00850179209596618,0.0358184463411663,68
HUN,0.217340090735804,0.561698722554212,0.781077674269706,0.325284387687785,0.524275514261981,69
IDN,4.05586361917653,11.3125562413243,14.0988679102018,0.257268677176208,0.444084725887186,70
IND,21.7395723650109,56.9093011423847,68.2784812082958,0.217974667256199,0.388496306338439,71
IRL,0.0400446496712963,0.486072522490444,0.749278004631235,0.778226495850872,0.910364219006709,72
IRN,3.31868836118289,5.65263836372738,6.76959176482758,0.593772123142992,0.775501896655768,73
IRQ,1.51005294551023,2.59053063251678,3.12336087646644,0.344492700294442,0.542869525186052,74
ISL,-0.0522742630308444,0.0411177688216664,0.0651051218175918,0.796535627950223,0.921229967676907,75
ISR,0.81774788846296,1.51040148680832,1.85538931395166,0.974801739549337,0.992872414836962,76
ITA,2.17302409963313,4.51756861714664,6.03122481780858,0.629281791986524,0.80494512506634,77
JAM,0.0486330640432869,0.108795034379314,0.13739593534732,0.0836846095169005,0.190625046700594,78
JOR,0.433243158157966,0.659252003340792,0.81706777016136,0.674267670708751,0.839299173030842,79
JPN,4.12207987084393,9.12662315908595,12.1588039201747,0.619374579179601,0.796785068294287,80
KAZ,0.0076958459895319,1.65917842845925,2.17975814310254,0.762605156010355,0.900534248182264,81
KEN,0.925038661571047,1.49777546208668,1.87144318688531,0.0391724596365376,0.109411837676472,82
KGZ,0.0410349625461523,0.190048602965399,0.238356488723902,0.0568651828618013,0.14490190858467,83
KHM,0.140493169698009,0.476320373371334,0.602957745963599,0.0538648868608313,0.139185557511525,84
KOR,1.9391396307995,5.76133711370842,7.92897409836587,0.810562984586205,0.928503027256484,85
KWT,0.473387138502385,1.27829677678079,1.54337923429438,0.997472367293536,0.999661176858935,86
LAO,0.127262805105165,0.28292543103316,0.351983055851964,0.0890173301375766,0.198751908855782,87
LBN,0.192211532748345,0.353378066268559,0.444482890020147,0.640670953003025,0.814178783032446,88
LBR,0.0420250629106312,0.0945091469752002,0.119167250448431,0.00278479574045503,0.015592476962473,89
LBY,0.442552142671113,0.87296333530749,1.08648809585336,0.812477428896515,0.929489740549023,90
LKA,0.343254287756434,1.08921097778729,1.36423052359965,0.265737545830003,0.455205054786327,91
LSO,0.0262808224446492,0.0464545984954077,0.0570728388823657,0.0098772613285542,0.0402777662059492,92
LTU,0.0126195548478923,0.219022976129823,0.319152445236955,0.59425244949064,0.77592377246373,93
LUX,0.0270569867656757,0.111030430009167,0.162328488639999,0.988743610521944,0.997665135614557,94
LVA,-0.00167792962301911,0.131716823455358,0.190581570803473,0.330462138273591,0.529434566070314,95
MAR,1.0698638082782,1.76828580223631,2.20208066432905,0.275953429429504,0.467504123207838,96
MDA,0.0346303627713196,0.0843089649094422,0.112877241437106,0.021094081374487,0.070344418616123,97
MDG,0.359450239286986,0.588539668568539,0.726678917668673,0.0176454486199344,0.0618635246308686,98
MEX,5.86506301725228,10.5551334932672,12.8643618150648,0.697415510306887,0.855986807850911,99
MKD,0.0528991145071765,0.12808441961916,0.166475678987405,0.328695333710989,0.527710826483803,100
MLI,0.138584883019784,0.351755978498347,0.442053560770746,0.00805618733706752,0.0343548414613196,101
MMR,0.194870196964654,0.589563693104986,0.754494840811463,0.00211331549906298,0.0129009357575719,102
MNE,0.00721737217193333,0.0289574367530799,0.0388006765319636,0.259534371816078,0.447232792261079,103
MNG,-0.829712396528249,0.230478037708159,0.316112749121403,0.62978723975288,0.805360652899761,104
MOZ,0.279855570870573,0.530391525668789,0.65796704879246,0.00966496241192884,0.039605806651011,105
